Program,GO_ID,GO_term,Ontology,Overlap,Term_size,Input_size,Fold_enrichment,P_value,Genes,FDR_BH,minus_log10_FDR,log10_Fold_enrichment
Program4,GO:0006189,'de novo' IMP biosynthetic process,BP,6,12,37,38.067567567567565,2.9391687755726968e-09,N900_RS00250/N900_RS00255/N900_RS03330/N900_RS09205/N900_RS13300/N900_RS13305,6.466171306259933e-08,7.189352793943779,1.580555127254797
Program4,GO:0006177,GMP biosynthetic process,BP,2,2,37,76.13513513513514,0.00016791315713040952,N900_RS10335/N900_RS10340,0.0018470447284345047,2.733522587463341,1.8815851229187783
Program4,GO:0009113,purine nucleobase biosynthetic process,BP,2,2,37,76.13513513513514,0.00016791315713040952,N900_RS09205/N900_RS13305,0.0012313631522896699,2.9096138465190218,1.8815851229187783
Program4,GO:0004637,phosphoribosylamine-glycine ligase activity,MF,2,2,37,76.13513513513514,0.00016791315713040952,N900_RS03330/N900_RS13305,0.0009235223642172524,3.0345525831273217,1.8815851229187783
Program4,GO:0044781,bacterial-type flagellum organization,BP,2,6,37,25.37837837837838,0.0024363161837484865,N900_RS03465/N900_RS03785,0.01071979120849334,1.9698136734009235,1.404463868199116
Program4,GO:0006164,purine nucleotide biosynthetic process,BP,2,6,37,25.37837837837838,0.0024363161837484865,N900_RS03330/N900_RS09205,0.008933159340411117,2.0489949194485484,1.404463868199116
Program4,GO:0000156,phosphorelay response regulator activity,MF,3,28,37,8.157335907335908,0.005452411031159775,N900_RS09295/N900_RS10560/N900_RS16430,0.01713614895507358,1.7660867714138684,0.9115483462962216
Program4,GO:0044780,bacterial-type flagellum assembly,BP,2,13,37,11.713097713097714,0.011955657084427255,N900_RS03835/N900_RS04070,0.03287805698217495,1.483093856182283,1.0686717662759229
Program4,GO:0032993,protein-DNA complex,CC,3,44,37,5.191031941031941,0.01908744845795505,N900_RS03765/N900_RS10560/N900_RS16430,0.046658207341667896,1.331071951281177,0.7152537011522534
Program4,GO:0015628,protein secretion by the type II secretion system,BP,2,18,37,8.45945945945946,0.02250526565898621,N900_RS10010/N900_RS10050,0.04951158444976966,1.305293175329165,0.9273426134794535
Program4,GO:0071973,bacterial-type flagellum-dependent cell motility,BP,2,18,37,8.45945945945946,0.02250526565898621,N900_RS03785/N900_RS09740,0.04501053131797242,1.34668586048739,0.9273426134794535
Program4,GO:0045893,positive regulation of DNA-templated transcription,BP,2,25,37,6.090810810810812,0.0416676615935681,N900_RS03765/N900_RS10060,0.07639071292154152,1.1169594368705171,0.784675109910722
Program4,GO:0000976,transcription cis-regulatory region binding,MF,3,69,37,3.310223266745006,0.060418420774676275,N900_RS03765/N900_RS10560/N900_RS16430,0.10224655823406754,0.9903513020503001,0.5198572869011855
Program4,GO:0000160,phosphorelay signal transduction system,BP,2,41,37,3.713909030982202,0.10002586049382546,N900_RS03765/N900_RS10060,0.15718349506172571,0.8035930586779023,0.5698312618630241
Program4,GO:0006355,regulation of DNA-templated transcription,BP,4,150,37,2.0302702702702704,0.13114400613004426,N900_RS04085/N900_RS09295/N900_RS10560/N900_RS16430,0.19234454232406492,0.7159201320614519,0.30755385519105954
Program4,GO:0009279,cell outer membrane,CC,2,50,37,3.045405405405406,0.13902125340619914,N900_RS09185/N900_RS10005,0.1911542234335238,0.7186161020728316,0.48364511424674084
Program4,GO:0005829,cytosol,CC,8,420,37,1.4501930501930502,0.17558620361632177,N900_RS00250/N900_RS03330/N900_RS03785/N900_RS10335/N900_RS10560/N900_RS11660/N900_RS13300/N900_RS16430,0.2272292046799458,0.6435358515867186,0.1614258195128215
Program4,GO:0005886,plasma membrane,CC,11,661,37,1.2669992231263034,0.23377712280017413,N900_RS03835/N900_RS04070/N900_RS04605/N900_RS09210/N900_RS09295/N900_RS09745/N900_RS10010/N900_RS10035/N900_RS10060/N900_RS10545/N900_RS14350,0.2857275945335462,0.544047815007743,0.10277634859136321
Program4,GO:0005524,ATP binding,MF,6,355,37,1.286791016368481,0.32017261168405703,N900_RS00250/N900_RS03330/N900_RS03765/N900_RS10335/N900_RS11660/N900_RS13305,0.37072618194996076,0.4309467415267731,0.10950802024732786
Program4,GO:0003677,DNA binding,MF,3,172,37,1.327938403519799,0.3955873964152971,N900_RS04085/N900_RS09295/N900_RS10060,0.43514613605682684,0.3613648685053198,0.12317793073089192
Program4,GO:0046872,metal ion binding,MF,4,290,37,1.0501397949673812,0.5383705504855079,N900_RS00250/N900_RS10340/N900_RS13305/N900_RS15460,0.5640072433657701,0.24871531847484152,0.021247116347784673
Program4,GO:0005737,cytoplasm,CC,5,433,37,0.8791586043318146,0.6934022277072356,N900_RS03275/N900_RS04085/N900_RS08505/N900_RS09205/N900_RS15460,0.6934022277072356,0.15901476741079376,-0.05593276909856823
